timestamp,count
1431444618,648
1431444623,649
1431444628,643
1431444633,643
1431444638,637
1431444643,639
1431444648,638
1431444654,649
1431444659,647
1431444664,647
1431444669,648
1431444675,651
1431444680,653
1431444686,656
1431444691,656
1431444696,660
1431444701,660
1431444707,672
1431444712,657
1431444717,658
1431444722,657
1431444728,653
1431444733,649
1431444738,663
1431444743,673
1431444748,672
1431444753,672
1431444758,673
1431444763,674
1431444768,670
1431444774,669
1431444779,666
1431444784,665
1431444789,662
1431444794,659
1431444799,670
1431444804,667
1431444809,670
1431444814,662
1431444819,663
1431444824,668
1431444829,666
1431444835,671
1431444841,671
1431444846,676
1431444851,680
1431444857,666
1431444863,661
1431444868,646
1431444875,633
1431444881,620
1431444887,631
1431444892,649
1431444897,652
1431444903,643
1431444908,648
1431444914,644
1431444919,644
1431444924,647
1431444930,638
1431444935,651
1431444940,655
1431444945,659
1431444951,659
1431444956,659
1431444961,656
1431444967,646
1431444972,648
1431444977,656
1431444982,657
1431444987,667
1431444993,672
1431444998,671
1431445004,665
1431445009,666
1431445014,675
1431445019,672
1431445024,673
1431445030,672
1431445035,674
1431445040,671
1431445049,678
1431445055,676
1431445060,660
1431445066,662
1431445072,654
1431445077,658
1431445081,660
1431445087,656
1431445094,653
1431445098,658
1431445103,665
1431445108,666
1431445113,666
1431445118,674
1431445123,675
1431445128,675
1431445133,671
1431445138,677
1431445143,671
1431445149,662
1431445154,661
1431445160,658
1431445165,659
1431445170,667
1431445176,670
1431445182,646
1431445187,650
1431445193,625
1431445198,628
1431445204,633
1431445211,622
1431445216,618
1431445223,604
1431445229,596
1431445234,600
1431445239,600
1431445245,600
1431445251,609
1431445256,596
1431445262,600
1431445268,597
1431445274,586
1431445280,588
1431445285,599
1431445290,586
1431445295,587
1431445301,588
1431445307,576
1431445312,583
1431445318,595
1431445324,581
1431445329,573
1431445335,571
1431445340,562
1431445345,570
1431445351,578
1431445357,592
1431445362,598
1431445368,601
1431445373,605
1431445379,606
1431445384,603
1431445389,609
1431445395,606
1431445400,596
1431445405,605
1431445410,609
1431445416,613
1431445421,626
1431445426,618
1431445432,616
1431445437,623
1431445442,618
1431445447,615
1431445453,612
1431445458,621
1431445463,628
1431445468,632
1431445474,642
1431445479,640
1431445484,638
1431445489,644
1431445494,647
1431445499,644
1431445504,643
1431445509,641
1431445514,646
1431445519,643
1431445525,647
1431445530,646
1431445535,648
1431445541,650
1431445548,647
1431445554,653
1431445559,651
1431445565,652
1431445570,644
1431445576,640
1431445582,648
1431445587,659
1431445592,659
1431445597,655
1431445602,661
1431445608,656
1431445613,657
1431445618,646
1431445623,649
1431445628,646
1431445634,644
1431445639,644
1431445645,628
1431445650,627
1431445655,633
1431445660,638
1431445666,643
1431445671,646
1431445676,643
1431445681,639
1431445687,636
1431445693,634
1431445698,641
1431445703,635
1431445708,630
1431445713,635
1431445719,633
1431445724,637
1431445729,652
1431445734,658
1431445739,662
1431445744,661
1431445749,662
1431445757,671
1431445762,666
1431445767,665
1431445773,658
1431445778,650
1431445783,658
1431445788,659
1431445793,668
1431445799,665
1431445804,659
1431445809,659
1431445814,665
1431445820,657
1431445825,665
1431445830,661
1431445835,657
1431445842,665
1431445847,664
1431445852,658
1431445857,664
1431445864,657
1431445870,660
1431445875,650
1431445880,650
1431445886,649
1431445891,641
1431445896,648
1431445902,651
1431445907,658
1431445912,665
1431445917,671
1431445922,667
1431445927,667
1431445933,663
1431445938,664
1431445943,664
1431445950,656
1431445955,661
1431445961,661
1431445966,661
1431445971,667
1431445976,671
1431445981,679
1431445986,679
1431445991,683
1431445996,680
1431446001,680
1431446006,677
1431446011,681
1431446017,677
1431446022,676
1431446027,682
1431446032,694
1431446038,690
1431446043,698
1431446048,696
1431446053,705
1431446059,700
1431446064,698
1431446069,699
1431446074,710
1431446079,717
1431446086,719
1431446092,701
1431446098,702
1431446103,692
1431446109,693
1431446114,696
1431446119,682
1431446126,685
1431446132,685
1431446137,686
1431446142,690
1431446147,693
1431446152,693
1431446157,693
1431446162,693
1431446168,700
1431446173,704
1431446178,705
1431446183,700
1431446189,700
1431446195,704
1431446200,697
1431446205,689
1431446210,694
1431446215,694
1431446220,694
1431446225,698
1431446230,694
1431446235,688
1431446240,692
1431446245,690
1431446250,695
1431446255,689
1431446260,694
1431446265,698
1431446270,698
1431446275,703
1431446280,709
1431446286,703
1431446291,701
1431446296,704
1431446301,698
1431446307,693
1431446312,692
1431446317,690
1431446322,694
1431446327,696
1431446332,703
1431446337,709
1431446342,699
1431446348,706
1431446354,702
1431446359,703
1431446364,708
1431446369,711
1431446375,709
1431446380,707
1431446385,707
1431446391,714
1431446396,719
1431446401,722
1431446406,716
1431446411,719
1431446416,720
1431446421,711
1431446430,709
1431446437,687
1431446443,690
1431446450,677
1431446457,673
1431446463,659
1431446468,661
1431446474,668
1431446480,655
1431446486,665
1431446492,675
1431446497,663
1431446503,667
1431446508,670
1431446513,656
1431446519,670
1431446526,658
1431446531,668
1431446537,648
1431446543,637
1431446548,647
1431446554,653
1431446559,675
1431446564,672
1431446569,666
1431446574,662
1431446580,671
1431446586,682
1431446592,684
1431446598,688
1431446603,688
1431446609,691
1431446614,688
1431446620,689
1431446626,676
1431446633,681
1431446638,685
1431446644,670
1431446649,668
1431446655,658
1431446661,661
1431446666,647
1431446671,649
1431446678,647
1431446683,651
1431446688,642
1431446694,644
1431446699,633
1431446705,632
1431446710,640
1431446715,633
1431446721,640
1431446727,631
1431446732,621
1431446737,625
1431446743,632
1431446748,642
1431446755,636
1431446760,639
1431446765,642
1431446771,639
1431446776,652
1431446782,670
1431446788,668
1431446793,671
1431446798,680
1431446803,668
1431446809,668
1431446814,673
1431446819,676
1431446825,686
1431446830,686
1431446836,690
1431446841,694
1431446846,692
1431446851,687
1431446857,689
1431446862,691
1431446867,689
1431446872,688
1431446878,685
1431446883,694
1431446888,689
1431446894,676
1431446899,684
1431446905,687
1431446910,695
1431446916,696
1431446921,694
1431446926,673
1431446932,680
1431446937,664
1431446944,649
1431446950,647
1431446955,659
1431446961,663
1431446967,646
1431446972,642
1431446977,650
1431446983,652
1431446988,646
1431446994,664
1431446999,657
1431447004,648
1431447009,643
1431447015,643
1431447020,632
1431447026,639
1431447032,650
1431447038,644
1431447043,644
1431447049,652
1431447054,657
1431447059,661
1431447065,657
1431447071,666
1431447077,665
1431447082,667
1431447087,671
1431447093,665
1431447098,656
1431447104,668
1431447109,668
1431447114,662
1431447120,665
1431447126,670
1431447131,668
1431447137,672
1431447143,671
1431447148,675
1431447154,680
1431447159,672
1431447164,682
1431447169,684
1431447175,692
1431447180,691
1431447186,672
1431447191,683
1431447196,668
1431447202,664
1431447208,654
1431447213,665
1431447218,673
1431447223,685
1431447229,702
1431447234,698
1431447239,700
1431447245,690
1431447250,695
1431447255,686
1431447261,689
1431447266,691
1431447271,679
1431447276,677
1431447281,681
1431447286,677
1431447292,679
1431447297,689
1431447302,689
1431447307,694
1431447313,696
1431447319,701
1431447324,705
1431447329,699
1431447335,701
1431447341,708
1431447346,709
1431447352,704
1431447357,712
1431447363,709
1431447368,711
1431447373,711
1431447378,710
1431447384,708
1431447389,710
1431447395,718
1431447400,710
1431447405,705
1431447410,699
1431447416,703
1431447422,698
1431447428,693
1431447433,708
1431447438,708
1431447445,711
1431447451,713
1431447457,708
1431447462,714
1431447468,713
1431447474,718
1431447479,722
1431447485,717
1431447490,716
1431447496,717
1431447502,719
1431447507,719
1431447515,724
1431447520,709
1431447526,702
1431447533,704
1431447539,692
1431447544,697
1431447550,693
1431447555,685
1431447561,687
1431447566,680
1431447572,682
1431447579,677
1431447585,674
1431447591,687
1431447597,680
1431447603,683
1431447608,681
1431447613,696
1431447619,695
1431447625,693
1431447631,692
1431447636,685
1431447642,678
1431447647,682
1431447653,690
1431447658,690
1431447664,695
1431447669,695
1431447674,705
1431447680,708
1431447685,712
1431447691,713
1431447698,717
1431447704,696
1431447713,687
1431447719,693
1431447724,685
1431447730,683
1431447735,679
1431447741,690
1431447747,690
1431447752,690
1431447758,687
1431447764,700
1431447770,700
1431447775,700
1431447781,693
1431447786,698
1431447791,707
1431447797,701
1431447802,714
1431447807,712
1431447812,715
1431447817,716
1431447823,712
1431447829,715
1431447834,717
1431447839,717
1431447845,726
1431447850,729
1431447856,738
1431447861,726
1431447866,727
1431447871,729
1431447876,729
1431447881,734
1431447886,733
1431447891,739
1431447896,736
1431447902,738
1431447907,746
1431447912,743
1431447917,739
1431447923,742
1431447928,744
1431447933,740
1431447939,739
1431447944,750
1431447950,741
1431447956,725
1431447961,729
1431447967,720
1431447975,717
1431447980,704
1431447986,705
1431447991,704
1431447996,708
1431448001,704
1431448007,707
1431448012,717
1431448018,727
1431448023,731
1431448029,730
1431448035,731
1431448041,714
1431448046,717
1431448052,713
1431448057,720
1431448062,713
1431448067,705
1431448073,705
1431448078,695
1431448084,698
1431448089,711
1431448095,700
1431448100,704
1431448106,695
1431448112,696
1431448118,688
1431448123,699
1431448130,689
1431448135,698
1431448140,710
1431448145,717
1431448151,717
1431448156,718
1431448161,719
1431448166,726
1431448171,727
1431448176,726
1431448181,733
1431448187,738
1431448192,732
1431448198,738
1431448204,735
1431448209,739
1431448214,743
1431448220,746
1431448225,745
1431448230,748
1431448235,751
1431448240,747
1431448245,750
1431448250,741
1431448255,744
1431448260,741
1431448265,737
1431448271,737
1431448275,731
1431448280,727
1431448286,731
1431448291,750
1431448296,754
1431448303,765
1431448308,763
1431448314,763
1431448320,753
1431448325,759
1431448330,748
1431448336,739
1431448342,730
1431448348,738
1431448353,729
1431448359,736
1431448364,725
1431448370,724
1431448375,726
1431448380,730
1431448385,727
1431448390,736
1431448395,739
1431448400,745
1431448405,747
1431448410,750
1431448415,752
1431448420,761
1431448425,762
1431448431,762
1431448436,758
1431448441,764
1431448446,763
1431448451,753
1431448456,748
1431448461,748
1431448467,743
1431448472,742
1431448477,749
1431448482,748
1431448487,755
1431448492,759
1431448497,760
1431448502,762
1431448507,762
1431448512,762
1431448518,764
1431448523,765
1431448528,764
1431448533,766
1431448538,759
1431448543,756
1431448548,754
1431448554,754
1431448559,764
1431448565,771
1431448570,768
1431448576,764
1431448581,759
1431448586,762
1431448591,761
1431448596,771
1431448601,775
1431448606,773
1431448611,771
1431448617,764
1431448622,762
1431448627,756
1431448632,754
1431448638,754
1431448643,744
1431448648,743
1431448654,743
1431448659,748
1431448664,752
1431448669,747
1431448675,744
1431448680,746
1431448685,746
1431448690,743
1431448695,739
1431448702,732
1431448707,731
1431448713,728
1431448718,713
1431448724,719
1431448729,712
1431448735,718
1431448740,725
1431448746,725
1431448752,736
1431448757,733
1431448762,735
1431448769,724
1431448775,723
1431448780,720
1431448786,709
1431448791,690
1431448797,705
1431448802,700
1431448808,705
1431448813,697
1431448819,708
1431448824,712
1431448830,705
1431448835,704
1431448841,717
1431448846,698
1431448852,687
1431448858,695
1431448863,676
1431448868,693
1431448873,696
1431448879,692
1431448884,699
1431448890,698
1431448895,715
1431448901,725
1431448906,729
1431448911,721
1431448917,719
1431448922,713
1431448927,719
1431448933,724
1431448938,729
1431448943,730
1431448948,732
1431448953,731
1431448958,727
1431448965,725
1431448972,704
1431448978,710
1431448984,707
1431448989,697
1431448995,698
1431449000,700
1431449005,698
1431449010,703
1431449015,705
1431449021,715
1431449026,716
1431449031,711
1431449036,714
1431449041,714
1431449046,721
1431449052,720
1431449057,721
1431449062,724
1431449067,728
1431449072,722
1431449077,722
1431449082,720
1431449088,722
1431449093,725
1431449098,728
1431449103,722
1431449110,718
1431449115,711
1431449120,710
1431449125,704
1431449131,709
1431449137,709
1431449142,703
1431449148,698
1431449153,701
1431449158,700
1431449165,690
1431449170,697
1431449175,698
1431449180,699
1431449186,704
1431449191,705
1431449196,708
1431449201,709
1431449206,706
1431449211,712
1431449217,710
1431449223,725
1431449229,725
1431449234,718
1431449239,719
1431449244,714
1431449250,713
1431449255,711
1431449260,710
1431449265,708
1431449270,711
1431449275,709
1431449280,712
1431449286,715
1431449291,714
1431449297,712
1431449302,720
1431449307,723
1431449312,724
1431449317,722
1431449322,723
1431449327,722
1431449333,724
1431449338,724
1431449343,721
1431449349,722
1431449354,718
1431449362,701
1431449368,700
1431449373,706
1431449379,707
1431449385,708
1431449390,710
1431449396,712
1431449402,708
1431449408,708
1431449413,712
1431449418,716
1431449424,695
1431449429,686
1431449435,691
1431449441,679
1431449447,675
1431449452,675
1431449457,692
1431449462,694
1431449469,694
1431449474,693
1431449480,693
1431449485,692
1431449491,697
1431449497,700
1431449502,704
1431449508,710
1431449515,701
1431449520,693
1431449526,693
1431449532,693
1431449539,685
1431449545,687
1431449552,683
1431449558,683
1431449564,676
1431449569,677
1431449576,674
1431449582,679
1431449588,669
1431449593,672
1431449598,678
1431449605,680
1431449609,687
1431449614,686
1431449620,683
1431449626,691
1431449632,702
1431449637,708
1431449644,708
1431449650,705
1431449656,698
1431449663,692
1431449668,689
1431449673,690
1431449679,690
1431449685,698
1431449692,681
1431449698,690
1431449703,689
1431449709,677
1431449715,676
1431449720,671
1431449726,680
1431449732,681
1431449737,683
1431449742,685
1431449747,690
1431449753,697
1431449758,697
1431449763,698
1431449768,700
1431449773,700
1431449778,698
1431449783,699
1431449789,691
1431449794,692
1431449800,698
1431449805,697
1431449810,698
1431449815,702
1431449820,701
1431449825,703
1431449830,701
1431449836,705
1431449841,705
1431449847,704
1431449852,703
1431449857,700
1431449862,702
1431449868,704
1431449873,705
1431449878,704
1431449884,709
1431449889,705
1431449894,709
1431449899,710
1431449905,703
1431449910,700
1431449915,705
1431449921,702
1431449926,698
1431449932,701
1431449937,703
1431449942,701
1431449947,696
1431449952,700
1431449957,704
1431449962,708
1431449968,712
1431449973,715
1431449979,718
1431449984,709
1431449989,713
1431449995,713
1431450000,712
1431450005,712
1431450010,712
1431450015,714
1431450021,720
1431450026,715
1431450031,712
1431450036,715
1431450042,718
1431450047,721
1431450052,728
1431450057,730
1431450063,732
1431450068,731
1431450073,735
1431450078,737
1431450084,737
1431450089,745
1431450094,741
1431450100,738
1431450105,741
1431450111,733
1431450116,733
1431450122,736
1431450127,737
1431450132,742
1431450137,742
1431450143,739
1431450148,745
1431450153,750
1431450159,758
1431450164,750
1431450169,741
1431450174,744
1431450180,754
1431450185,751
1431450191,753
1431450196,750
1431450202,752
1431450207,752
1431450212,747
1431450217,745
1431450222,750
1431450228,756
1431450233,754
1431450239,750
1431450244,747
1431450249,753
1431450254,753
1431450259,749
1431450265,745
1431450270,747
1431450275,747
1431450280,749
1431450285,748
1431450291,747
1431450296,747
1431450301,746
1431450306,752
1431450311,756
1431450316,754
1431450322,757
1431450327,752
1431450332,750
1431450337,746
1431450342,748
1431450348,751
1431450354,750
1431450359,746
1431450364,737
1431450369,742
1431450374,735
1431450379,729
1431450385,732
1431450390,729
1431450396,737
1431450402,733
1431450407,723
1431450414,725
1431450419,731
1431450425,741
1431450430,735
1431450435,728
1431450440,736
1431450447,735
1431450452,730
1431450459,734
1431450464,723
1431450469,724
1431450474,732
1431450480,727
1431450486,724
1431450491,724
1431450496,725
1431450501,729
1431450507,737
1431450512,738
1431450517,745
1431450522,741
1431450527,750
1431450532,757
1431450537,749
1431450542,749
1431450547,746
1431450552,743
1431450558,744
1431450562,739
1431450567,740
1431450573,742
1431450578,743
1431450583,742
1431450588,743
1431450593,745
1431450598,745
1431450603,740
1431450608,739
1431450613,742
1431450618,740
1431450623,735
1431450628,731
1431450633,727
1431450638,728
1431450644,732
1431450649,732
1431450654,732
1431450659,737
1431450664,742
1431450669,739
1431450674,742
1431450679,752
1431450684,750
1431450690,752
1431450695,755
1431450700,755
1431450705,759
1431450710,759
1431450715,756
1431450720,759
1431450726,757
1431450731,756
1431450736,756
1431450741,764
1431450748,762
1431450753,750
1431450758,742
1431450764,748
1431450769,745
1431450774,743
1431450779,743
1431450784,744
1431450789,746
1431450794,741
1431450799,749
1431450804,744
1431450809,742
1431450815,744
1431450820,742
1431450825,745
1431450830,747
1431450835,750
1431450840,751
1431450845,748
1431450850,748
1431450855,744
1431450860,746
1431450865,738
1431450871,743
1431450876,742
1431450882,749
1431450887,738
1431450892,738
1431450897,732
1431450902,727
1431450907,728
1431450914,737
1431450919,743
1431450925,733
1431450930,730
1431450936,717
1431450943,712
1431450949,703
1431450955,711
1431450961,701
1431450967,699
1431450973,703
1431450978,710
1431450983,713
1431450989,717
1431450994,729
1431450999,729
1431451004,740
1431451009,743
1431451014,741
1431451019,737
1431451024,733
1431451029,734
1431451035,733
1431451040,733
1431451045,728
1431451050,723
1431451055,723
1431451060,716
1431451065,717
1431451070,715
1431451075,712
1431451080,713
1431451085,711
1431451090,712
1431451095,708
1431451100,713
1431451105,715
1431451110,712
1431451116,715
1431451122,720
1431451126,727
1431451131,729
1431451137,734
1431451142,730
1431451147,732
1431451152,734
1431451157,736
1431451162,738
1431451168,741
1431451173,740
1431451178,737
1431451183,734
1431451188,734
1431451193,732
1431451198,734
1431451203,734
1431451208,734
1431451213,734
1431451218,731
1431451223,725
1431451228,732
1431451234,740
1431451239,737
1431451244,737
1431451250,741
1431451258,732
1431451263,727
1431451268,731
1431451275,729
1431451280,715
1431451285,718
1431451291,720
1431451296,728
1431451301,732
1431451306,731
1431451311,728
1431451317,728
1431451322,726
1431451327,729
1431451332,732
1431451337,735
1431451342,737
1431451347,739
1431451353,747
1431451358,747
1431451364,747
1431451369,742
1431451375,740
1431451380,743
1431451385,731
1431451390,730
1431451395,731
1431451400,736
1431451406,740
1431451411,742
1431451417,735
1431451422,737
1431451427,740
1431451432,739
1431451437,744
1431451442,742
1431451447,748
1431451452,744
1431451457,743
1431451462,746
1431451468,746
1431451473,744
1431451478,746
1431451483,744
1431451488,747
1431451494,750
1431451499,747
1431451504,749
1431451509,749
1431451515,750
1431451521,750
1431451526,749
1431451531,750
1431451536,752
1431451541,755
1431451547,754
1431451552,757
1431451557,758
1431451562,756
1431451567,756
1431451572,759
1431451577,762
1431451582,763
1431451587,762
1431451592,756
1431451597,759
1431451602,766
1431451607,760
1431451612,767
1431451618,771
1431451623,779
1431451629,776
1431451634,773
1431451640,767
1431451646,755
1431451651,742
1431451657,747
1431451662,746
1431451667,743
1431451672,749
1431451677,753
1431451683,758
1431451688,762
1431451693,772
1431451698,772
1431451703,770
1431451708,771
1431451714,780
1431451720,777
1431451725,768
1431451731,762
1431451736,759
1431451741,757
1431451746,757
1431451751,755
1431451757,754
1431451762,756
1431451767,756
1431451772,753
1431451777,756
1431451782,756
1431451787,759
1431451793,762
1431451798,762
1431451803,761
1431451808,759
1431451813,761
1431451818,753
1431451823,752
1431451829,758
1431451833,761
1431451839,763
1431451847,760
1431451852,769
1431451857,764
1431451862,771
1431451868,773
1431451873,776
1431451878,774
1431451884,774
1431451896,769
1431451902,763
1431451907,753
1431451912,762
1431451918,755
1431451923,748
1431451929,746
1431451934,744
1431451939,738
1431451945,736
1431451950,727
1431451956,705
1431451962,708
1431451967,717
1431451972,710
1431451977,713
1431451983,717
1431451988,711
1431451994,709
1431451999,715
1431452004,706
1431452010,724
1431452016,709
1431452022,720
1431452027,706
1431452032,709
1431452037,717
1431452043,721
1431452048,730
1431452053,735
1431452059,740
1431452065,747
1431452070,746
1431452076,744
1431452081,740
1431452087,733
1431452093,731
1431452098,725
1431452104,724
1431452109,730
1431452114,727
1431452120,722
1431452125,720
1431452131,729
1431452136,730
1431452142,722
1431452147,722
1431452152,727
1431452158,726
1431452163,723
1431452168,721
1431452173,723
1431452179,727
1431452186,715
1431452191,718
1431452197,720
1431452204,718
1431452209,726
1431452214,734
1431452219,733
1431452224,741
1431452229,741
1431452234,736
1431452239,737
1431452244,734
1431452249,740
1431452255,743
1431452260,741
1431452266,739
1431452273,744
1431452279,742
1431452284,740
1431452289,735
1431452295,733
1431452301,737
1431452306,730
1431452312,730
1431452317,730
1431452322,729
1431452327,728
1431452333,731
1431452338,734
1431452343,737
1431452348,732
1431452369,726
1431452374,729
1431452353,732
1431452359,733
1431452384,736
1431452364,733
1431452379,738
1431452389,738
1431452394,737
1431452404,736
1431452415,737
1431452421,735
1431452399,736
1431452428,743
1431452434,737
1431452410,739
1431452441,742
1431452447,739
1431452453,742
1431452458,743
1431452464,742
1431452471,747
1431452476,753
1431452483,736
1431452488,732
1431452493,730
1431452498,731
1431452503,739
1431452508,745
1431452513,747
1431452519,746
1431452524,748
1431452530,747
1431452536,739
1431452542,738
1431452546,737
1431452552,741
1431452557,744
1431452562,746
1431452567,743
1431452572,748
1431452577,757
1431452582,756
1431452587,756
1431452593,758
1431452598,755
1431452603,756
1431452608,757
1431452613,758
1431452618,754
1431452623,758
1431452628,765
1431452633,768
1431452639,764
1431452644,760
1431452649,767
1431452654,767
1431452659,766
1431452670,754
1431452675,754
1431452680,751
1431452685,753
1431452690,747
1431452695,739
1431452700,744
1431452705,745
1431452711,737
1431452716,736
1431452721,746
1431452726,743
1431452732,745
1431452737,747
1431452742,750
1431452747,748
1431452752,750
1431452757,749
1431452762,746
1431452767,747
1431452773,749
1431452779,748
1431452784,744
1431452789,747
1431452794,748
1431452799,749
1431452804,756
1431452809,750
1431452815,749
1431452820,754
1431452825,753
1431452830,756
1431452836,759
1431452842,760
1431452848,757
1431452853,750
1431452858,745
1431452863,747
1431452868,748
1431452874,748
1431452880,755
1431452885,753
1431452890,753
1431452895,760
1431452900,760
1431452906,764
1431452911,762
1431452916,764
1431452921,760
1431452927,761
1431452932,767
1431452937,774
1431452942,768
1431452947,770
1431452952,772
1431452957,770
1431452964,763
1431452970,756
1431452976,746
1431452982,753
1431452989,757
1431452996,751
1431453001,756
1431453006,749
1431453012,738
1431453018,749
1431453024,736
1431453030,747
1431453035,748
1431453040,754
1431453045,756
1431453051,753
1431453058,761
1431453064,761
1431453070,761
1431453076,762
1431453081,760
1431453087,759
1431453092,763
1431453099,758
1431453104,755
1431453110,745
1431453117,746
1431453123,746
1431453128,734
1431453134,734
1431453140,741
1431453145,729
1431453152,735
1431453159,735
1431453165,726
1431453170,716
1431453175,723
1431453205,710
1431453211,729
1431453216,732
1431453222,734
1431453228,736
1431453235,728
1431453240,740
1431453246,727
1431453252,719
1431453259,723
1431453264,711
1431453269,709
1431453276,716
1431453281,719
1431453286,719
1431453292,723
1431453298,726
1431453303,730
1431453308,730
1431453314,729
1431453319,729
1431453324,730
1431453329,726
1431453335,729
1431453341,727
1431453346,736
1431453351,734
1431453357,734
1431453363,722
1431453368,721
1431453374,727
1431453379,729
1431453385,733
1431453390,727
1431453395,722
1431453401,723
1431453406,732
1431453411,732
1431453417,730
1431453423,734
1431453428,748
1431453434,743
1431453439,732
1431453445,736
1431453452,737
1431453457,737
1431453463,737
1431453485,734
1431453491,738
1431453498,735
1431453504,732
1431453511,722
1431453517,721
1431453523,711
1431453528,718
1431453533,722
1431453540,693
1431453545,686
1431453550,691
1431453555,699
1431453561,699
1431453566,699
1431453571,703
1431453576,709
1431453581,712
1431453586,715
1431453591,714
1431453596,720
1431453601,720
1431453612,721
1431453617,721
1431453622,729
1431453628,728
1431453634,726
1431453640,727
1431453656,404
1431453662,709
1431453667,753
1431453672,740
1431453677,753
1431453682,741
1431453688,735
1431453694,730
1431453700,746
1431453706,740
1431453711,746
1431453716,743
1431453721,745
1431453726,746
1431453731,750
1431453736,754
1431453741,755
1431453746,753
1431453751,760
1431453756,761
1431453762,763
1431453767,765
1431453772,775
1431453777,779
1431453782,780
1431453787,784
1431453792,785
1431453797,781
1431453802,784
1431453807,782
1431453813,786
1431453818,786
1431453823,781
1431453828,781
1431453833,784
1431453838,787
1431453843,786
1431453848,789
1431453853,794
1431453858,789
1431453863,791
1431453868,787
1431453873,797
1431453878,804
1431453883,811
1431453888,811
1431453894,815
1431453899,812
1431453904,815
1431453909,812
1431453914,811
1431453919,811
1431453924,816
1431453930,809
1431453934,808
1431453940,804
1431453945,806
1431453950,806
1431453955,806
1431453960,802
1431453965,798
1431453970,804
1431453975,803
1431453980,803
1431453985,802
1431453990,797
1431453995,793
1431454001,801
1431454006,806
1431454015,807
1431454023,803
1431454029,806
1431454035,816
1431454041,803
1431454046,792
1431454052,802
1431454058,802
1431454063,803
1431454068,800
1431454073,794
1431454078,792
1431454083,795
1431454089,800
1431454094,799
1431454100,798
1431454106,793
1431454111,798
1431454116,804
1431454122,808
1431454127,809
1431454132,814
1431454137,816
1431454142,810
1431454147,810
1431454152,809
1431454157,804
1431454162,804
1431454167,809
1431454172,807
1431454177,812
1431454183,813
1431454188,815
1431454193,819
1431454198,819
1431454203,819
1431454209,821
1431454214,821
1431454219,823
1431454224,824
1431454229,821
1431454234,819
1431454239,815
1431454244,817
1431454249,820
1431454256,820
1431454261,810
1431454267,809
1431454272,811
1431454277,817
1431454282,810
1431454287,809
1431454292,804
1431454297,806
1431454303,807
1431454308,800
1431454313,803
1431454318,798
1431454323,798
1431454328,801
1431454333,806
1431454338,806
1431454343,806
1431454348,810
1431454353,812
1431454358,813
1431454363,815
1431454368,820
1431454373,818
1431454378,814
1431454383,815
1431454388,814
1431454393,818
1431454398,816
1431454403,814
1431454408,816
1431454413,816
1431454418,817
1431454423,816
1431454429,813
1431454434,813
1431454439,819
1431454444,819
1431454450,826
1431454455,820
1431454460,825
1431454466,825
1431454471,825
1431454476,827
1431454481,832
1431454486,831
1431454492,833
1431454498,825
1431454504,832
1431454509,827
1431454514,825
1431454519,826
1431454525,827
1431454530,833
1431454535,838
1431454541,834
1431454546,834
1431454551,836
1431454557,838
1431454563,830
1431454568,831
1431454573,831
1431454578,832
1431454584,834
1431454589,836
1431454594,832
1431454600,832
1431454606,837
1431454611,838
1431454616,837
1431454623,835
1431454628,831
1431454633,833
1431454638,836
1431454643,837
1431454649,835
1431454654,839
1431454659,847
1431454664,847
1431454669,846
1431454675,845
1431454680,851
1431454686,855
1431454691,856
1431454696,857
1431454701,855
1431454707,859
1431454712,856
1431454717,857
1431454722,856
1431454727,855
1431454732,852
1431454738,843
1431454744,850
1431454749,845
1431454754,848
1431454760,851
1431454765,854
1431454770,853
1431454775,849
1431454780,842
1431454786,841
1431454791,838
1431454796,842
1431454802,840
1431454807,841
1431454813,842
1431454818,841
1431454824,835
1431454829,835
1431454835,839
1431454841,836
1431454847,840
1431454853,843
1431454858,842
1431454864,839
1431454870,838
1431454876,830
1431454881,822
1431454886,823
1431454892,823
1431454897,825
1431454902,825
1431454907,819
1431454912,821
1431454918,829
1431454923,825
1431454928,823
1431454933,822
1431454938,818
1431454943,829
1431454948,821
1431454954,818
1431454959,812
1431454964,816
1431454969,815
1431454974,814
1431454980,812
1431454985,810
1431454990,811
1431454995,807
1431455000,813
1431455006,814
1431455011,820
1431455016,822
1431455021,825
1431455026,823
1431455031,820
1431455036,822
1431455042,822
1431455047,816
1431455053,822
1431455058,819
1431455063,818
1431455068,821
1431455073,820
1431455078,818
1431455083,822
1431455088,819
1431455094,824
1431455099,825
1431455104,826
1431455113,819
1431455118,806
1431455123,809
1431455129,803
1431455135,798
1431455157,781
1431455162,791
1431455168,781
1431455174,785
1431455180,787
1431455186,786
1431455191,798
1431455197,801
1431455203,795
1431455219,796
1431455225,773
1431455241,20
1431455246,326
1431455251,648
1431455257,701
1431455263,698
1431455268,700
1431455273,708
1431455278,712
1431455283,716
1431455289,726
1431455294,730
1431455299,739
1431455304,740
1431455310,745
1431455315,743
1431455320,742
1431455326,739
1431455331,744
1431455336,748
1431455342,744
1431455348,745
1431455353,752
1431455360,748
1431455370,746
1431455376,739
1431455381,737
1431455386,736
1431455391,742
1431455397,750
1431455402,748
1431455407,749
1431455412,754
1431455418,755
1431455423,755
1431455428,750
1431455454,744
1431455460,752
1431455477,758
1431455482,768
1431455488,758
1431455493,756
1431455506,415
1431455511,670
1431455516,663
1431455521,677
1431455527,672
1431455532,674
