timestamp,connect,service,status
1431468424,0,1,200
1431468447,2,3,200
1431468448,1,3,200
1431468448,0,1,200
1431468450,1,3,200
1431468452,8,26,200
1431468457,1,3,200
1431468457,2,3,200
1431468458,6,3,200
1431468460,1,9,200
1431468461,1,5,200
1431468462,2,7,200
1431468463,1,52,200
1431468465,4,4,200
1431468466,1,2,200
1431468470,1,5,200
1431468474,2,60,200
1431468475,2,3,200
1431468476,1,4,200
1431468479,3,9,200
1431468480,2,42,200
1431468477,0,2,200
1431468480,2,3,200
1431468484,0,23,200
1431468485,0,13,200
1431468485,2,15,200
1431468486,11,3,200
1431468486,13,4,200
1431468488,2,5,200
1431468488,0,3,200
1431468489,1,6,200
1431468490,1,2,200
1431468491,1,3,200
1431468491,1,4,200
1431468492,1,3,200
1431468498,0,2,200
1431468493,2,2,200
1431468501,0,6,200
1431468501,2,9,200
1431468502,1,2,200
1431468507,1,3,200
1431468507,1,3,200
1431468511,1,3,200
1431468511,6,3,200
1431468512,1,5,200
1431468514,2,5,200
1431468514,5,2,200
1431468515,0,2,200
1431468515,1,2,200
1431468517,1,5,200
1431468514,0,2,200
1431468518,1,1,200
1431468520,1,3,200
1431468520,1,3,200
1431468520,0,1,200
1431468522,6,3,200
1431468524,1,2,200
1431468525,1,4,200
1431468525,2,3,200
1431468526,1,4,200
1431468531,1,3,200
1431468532,1,8,200
1431468533,1,6,200
1431468534,3,7,200
1431468535,1,3,200
1431468537,18,3,200
1431468538,2,2,200
1431468539,3,5,200
1431468540,1,2,200
1431468542,0,1,200
1431468544,0,1,200
1431468545,1,2,200
1431468545,0,1,200
1431468546,1,6,200
1431468546,0,2,200
1431468547,1,2,200
1431468547,0,5,200
1431468547,1,4,200
1431468548,1,6,200
1431468551,1,2,200
1431468553,0,2,200
1431468554,1,4,200
1431468557,4,3,200
1431468561,2,5,200
1431468562,2,3,200
1431468563,1,2,200
1431468563,1,2,200
1431468565,0,2,200
1431468568,0,6,200
1431468571,3,3,200
1431468574,1,2,200
1431468575,2,2,200
1431468577,2,4,200
1431468578,2,3,200
1431468580,44,45,200
1431468581,0,1,200
1431468581,1,3,200
1431468582,0,12,200
1431468583,1,6,200
1431468585,5,2,200
1431468589,1,3,200
1431468596,1,1,200
1431468598,1,2,200
1431468599,0,1,200
1431468601,0,2,200
1431468601,2,4,200
1431468602,1,3,200
1431468604,1,2,200
1431468604,1,15,200
1431468605,2,6,200
1431468606,6,3,200
1431468607,1,2,200
1431468606,2,2,200
1431468608,1,3,200
1431468609,2,4,200
1431468610,1,2,200
1431468610,0,2,200
1431468611,2,4,200
1431468613,1,2,200
1431468614,1,8,200
1431468614,1,5,200
1431468614,1,2,200
1431468615,0,3,200
1431468605,1,5,200
1431468615,1,22,200
1431468615,1,1,200
1431468617,0,116,200
1431468618,6,3,200
1431468619,0,4,200
1431468619,0,3,200
1431468620,1,7,200
1431468614,2,4,200
1431468622,0,5,200
1431468622,1,1,200
1431468622,4,3,200
1431468622,0,21,200
1431468623,2,3,200
1431468623,1,3,200
1431468624,6,2,200
1431468624,1,2,200
1431468624,2,4,200
1431468624,1,2,200
1431468626,1,15,200
1431468627,2,2,200
1431468629,0,1,200
1431468633,0,1,200
1431468634,1,2,200
1431468638,1,2,200
1431468640,3,4,200
1431468640,1,4,200
1431468641,0,2,200
1431468644,1,3,200
1431468645,2,2,200
1431468645,2,3,200
1431468646,2,4,200
1431468646,0,3,200
1431468647,0,3,200
1431468648,1,3,200
1431468649,1,3,200
1431468651,1,3,200
1431468652,1,3,200
1431468654,1,21,200
1431468655,1,11,200
1431468658,1,16,200
1431468659,1,17,200
1431468659,1,4,200
1431468660,3,4,200
1431468661,1,9,200
1431468663,1,2,200
1431468662,1,2,200
1431468664,0,224,200
1431468664,2,2,200
1431468666,1,2,200
1431468667,1,2,200
1431468667,4,4,200
1431468672,0,1,200
1431468674,3,2,200
1431468675,1,4,200
1431468675,1,10,200
1431468678,2,8,200
1431468680,0,3,200
1431468680,0,2,200
1431468682,0,5,200
1431468684,0,5,200
1431468684,0,6,200
1431468684,0,3,200
1431468684,2,34,200
1431468684,0,30,200
1431468685,0,2,200
1431468686,0,2,200
1431468686,0,2,200
1431468687,0,1,200
1431468687,2,4,200
1431468688,2,3,200
1431468688,1,3,200
1431468690,1,2,200
1431468690,1,3,200
1431468692,1,6,200
1431468692,1,3,200
1431468694,1,3,200
1431468694,1,4,200
1431468699,2,3,200
1431468699,3,3,200
1431468702,1,2,200
1431468702,0,2,200
1431468703,0,2,200
1431468703,1,2,200
1431468710,0,1,200
1431468710,1,4,200
1431468713,1,2,200
1431468715,5,5,200
1431468716,0,2,200
1431468716,1,3,200
1431468716,1,3,200
1431468717,5,7,200
1431468717,0,2,200
1431468718,0,2,200
1431468719,0,44,200
1431468724,1,3,200
1431468726,1,3,200
1431468727,1,2,200
1431468731,2,4,200
1431468731,0,1,200
1431468732,1,4,200
1431468732,1,6,200
1431468733,2,2,200
1431468734,2,3,200
1431468734,2,3,200
1431468742,1,4,200
1431468743,0,1,200
1431468746,2,4,200
1431468751,1,5,200
1431468756,2,13,200
1431468756,0,4,200
1431468758,0,2,200
1431468758,0,2,200
1431468758,2,2,200
1431468761,0,1,200
1431468765,1,4,200
1431468767,4,3,200
1431468769,1,4,200
1431468773,0,2,200
1431468776,1,3,200
1431468776,1,1,200
1431468777,1,2,200
1431468781,4,4,200
1431468782,2,3,200
1431468784,0,2,200
1431468785,2,2,200
1431468785,0,2,200
1431468789,1,4,200
1431468791,1,13,200
1431468793,1,2,200
1431468793,0,4,200
1431468796,1,3,200
1431468797,1,2,200
1431468797,0,1,200
1431468798,0,2,200
1431468799,0,4,200
1431468799,1,2,200
1431468799,1,1,200
1431468801,2,2,200
1431468802,3,2,200
1431468802,0,2,200
1431468802,2,3,200
1431468803,0,2,200
1431468803,1,2,200
1431468804,1,3,200
1431468805,0,1,200
1431468805,1,2,200
1431468807,0,1,200
1431468810,0,2,200
1431468810,1,5,200
1431468811,1,3,200
1431468812,1,2,200
1431468812,11,3,200
1431468812,0,2,200
1431468812,1,6,200
1431468816,0,4,200
1431468817,0,2,200
1431468818,0,1,200
1431468821,0,1,200
1431468823,2,2,200
1431468825,1,3,200
1431468825,1,2,200
1431468828,7,13,200
1431468829,1,4,200
1431468829,1,2,200
1431468831,2,2,200
1431468832,0,4,200
1431468834,1,3,200
1431468835,0,4,200
1431468836,3,7,200
1431468837,0,4,200
1431468839,0,2,406
1431468841,2,2,200
1431468842,2,4,200
1431468843,2,3,200
1431468844,3,10,200
1431468844,1,3,200
1431468845,5,7,200
1431468846,2,8,200
1431468846,4,5,200
1431468846,2,3,200
1431468847,1,4,200
1431468850,2,3,200
1431468850,3,4,200
1431468850,3,7,200
1431468851,12,61,200
1431468851,1,34,200
1431468852,1,6,200
1431468851,0,8,200
1431468854,1,20,200
1431468856,1,12,200
1431468857,1,101,200
1431468859,1,4,200
1431468859,2,7,200
1431468861,4,10,200
1431468861,0,1,200
1431468862,1,2,200
1431468864,1,7,200
1431468867,1,2,200
1431468867,11,3,200
1431468868,26,4,200
1431468870,1,3,200
1431468871,1,2,200
1431468872,1,7,200
1431468875,1,2,200
1431468877,1,2,200
1431468878,1,5,200
1431468879,1,3,200
1431468880,1,3,200
1431468881,1,2,200
1431468882,1,3,200
1431468883,2,3,200
1431468883,1,6,200
1431468885,31,32,200
1431468887,1,2,200
1431468888,1,2,200
1431468889,2,3,200
1431468893,0,2,200
1431468895,5,4,200
1431468896,0,2,200
1431468901,1,6,200
1431468891,0,2,200
1431468904,0,2,200
1431468905,1,2,200
1431468906,1,7,200
1431468906,1,3,200
1431468907,1,2,200
1431468908,1,5,200
1431468909,1,2,200
1431468909,4,3,200
1431468910,1,2,200
1431468910,2,2,200
1431468911,2,4,200
1431468911,0,2,200
1431468911,1,10,200
1431468912,0,2,200
1431468915,2,5,200
1431468916,2,4,200
1431468917,1,1,200
1431468917,1,2,200
1431468920,2,2,200
1431468922,1,2,200
1431468922,1,2,200
1431468922,1,4,200
1431468922,2,2,200
1431468922,7,3,200
1431468925,1,5,200
1431468926,3,3,200
1431468926,3,4,200
1431468927,0,2,200
1431468928,0,1,200
1431468929,2,3,200
1431468932,2,1,200
1431468935,1,1,200
1431468936,0,1,200
1431468938,1,2,200
1431468938,1,2,200
1431468940,2,3,200
1431468943,1,4,200
1431468943,1,5,200
1431468944,1,3,200
1431468944,1,3,200
1431468944,1,3,200
1431468944,2,3,200
1431468947,4,3,200
1431468949,1,7,200
1431468950,2,4,200
1431468950,1,2,200
1431468952,8,4,200
1431468952,0,2,200
1431468953,0,2,200
1431468955,1,4,200
1431468959,1,5,200
1431468960,1,11,200
1431468960,1,2,200
1431468960,38,31,200
1431468962,1,2,200
1431468963,0,2,200
1431468963,2,4,200
1431468963,1,2,200
1431468963,24,21,200
1431468963,4,4,200
1431468963,0,1,200
1431468963,4,5,200
1431468963,1,2,200
1431468967,0,2,200
1431468970,2,7,200
1431468971,2,4,200
1431468947,1,4,200
1431468968,1,12,200
1431468976,1,2,200
1431468977,4,3,200
1431468977,1,4,200
1431468977,0,1,200
1431468977,2,4,200
1431468978,2,21,200
1431468979,1,2,200
1431468966,1,3,200
1431468980,9,3,200
1431468980,1,1,200
1431468981,1,3,200
1431468974,1,17,200
1431468983,1,2,200
1431468985,1,5,200
1431468986,1,2,200
1431468987,1,2,200
1431468987,0,2,200
1431468987,1,2,200
1431468991,0,2,200
1431468992,2,3,200
1431468994,0,5,200
1431468989,1,2,200
1431468996,2,3,200
1431469000,1,2,200
1431469003,1,2,200
1431469004,1,4,200
1431469004,1,4,200
1431469004,2,3,200
1431469007,3,5,200
1431469007,0,4,200
1431469007,1,6,200
1431469007,1,2,200
1431469009,1,3,200
1431469011,4,3,200
1431469011,8,4,200
1431469003,1,2,200
1431469013,1,3,200
1431469015,1,3,200
1431469002,1,2,200
1431469020,1,3,200
1431469020,0,2,200
1431469023,0,2,200
1431469027,1,3,200
1431469015,0,1,200
1431469029,1,4,200
1431469034,1,3,200
1431469036,2,2,200
1431469036,1,1,200
1431469029,0,4,200
1431469039,1,4,200
1431469044,1,2,200
1431469044,1,3,200
1431469044,4,2,200
1431469045,2,2,200
1431469046,0,2,200
1431469049,1,2,200
1431469052,1,2,200
1431469052,2,4,200
1431469053,3,2,200
1431469053,1,2,200
1431469057,0,4,200
1431469064,0,1,200
1431469066,1,2,200
1431469067,2,1,200
1431469069,1,3,200
1431469071,1,2,200
1431469073,0,1,200
1431469075,0,1,200
1431469075,1,6,200
1431469075,1,1,200
1431469077,0,1,200
1431469077,1,4,200
1431469079,1,3,200
1431469085,2,2,200
1431469086,0,3,200
1431469087,0,1,200
1431469089,1,4,200
1431469089,1,2,200
1431469106,1,2,200
1431469086,0,8,200
1431469107,4,5,200
1431469086,1,2,200
1431469110,2,5,200
1431469111,3,4,200
1431469112,1,1,200
1431469114,0,2,200
1431469118,1,2,200
1431469118,1,3,200
1431469119,1,3,200
1431469119,1,2,200
1431469122,2,3,200
1431469122,0,8,200
1431469128,0,2,200
1431469094,3,3,200
1431469130,1,2,200
1431469135,1,3,200
1431469136,1,2,200
1431469137,2,8,200
1431469102,1,3,200
1431469140,1,2,200
1431469143,0,1,200
1431469143,2,3,200
1431469143,0,3,200
1431469143,1,2,200
1431469146,0,1,200
1431469147,2,3,200
1431469148,1,3,200
1431469143,1,3,200
1431469151,0,2,200
1431469152,2,2,200
1431469152,1,3,200
1431469153,0,2,200
1431469156,2,9,200
1431469156,1,4,200
1431469140,1,5,200
1431469160,1,3,200
1431469167,2,3,200
1431469169,1,4,200
1431469170,1,2,200
1431469170,0,2,200
1431469170,1,2,200
1431469170,1,2,200
1431469170,1,3,200
1431469170,2,3,200
1431469170,2,1,200
1431469171,5,3,200
1431469171,1,2,200
1431469172,2,3,200
1431469175,1,2,200
1431469177,1,3,200
1431469177,1,2,200
1431469157,1,1,200
1431469179,1,4,200
1431469183,0,1,200
1431469186,5,2,200
1431469187,3,3,200
1431469188,2,2,200
1431469190,2,3,200
1431469193,1,3,200
1431469193,0,2,200
1431469195,2,3,200
1431469196,2,3,200
1431469198,1,1,200
1431469200,1,2,200
1431469201,4,7,200
1431469201,7,11,200
1431469204,0,1,200
1431469208,1,8,200
1431469209,1,5,200
1431469211,1,5,200
1431469211,1,3,200
1431469212,0,5,200
1431469212,2,3,200
1431469212,0,1,200
1431469213,1,1,200
1431469214,6,3,200
1431469215,0,1,200
1431469217,1,2,200
1431469217,1,22,200
1431469220,2,3,200
1431469224,2,3,200
1431469226,6,6,200
1431469228,2,6,200
1431469228,1,2,200
1431469229,1,3,200
1431469232,1,1,200
1431469234,1,4,200
1431469234,2,5,200
1431469234,1,16,200
1431469235,1,8,200
1431469236,0,9,200
1431469236,0,5,200
1431469238,1,2,200
1431469240,2,3,200
1431469240,2,2,200
1431469240,1,3,200
1431469241,1,3,200
1431469241,2,6,200
1431469243,0,1,200
1431469244,1,7,200
1431469244,1,2,200
1431469244,1,2,200
1431469247,19,19,200
1431469248,5,3,200
1431469249,1,3,200
1431469249,1,9,200
1431469250,0,2,200
1431469257,1,13,200
1431469258,2,2,200
1431469258,1,2,200
1431469258,1,8,200
1431469261,1,14,200
1431469263,2,3,200
1431469263,0,3,200
1431469266,1,2,200
1431469266,0,3,200
1431469267,1,3,200
1431469268,1,2,200
1431469270,2,2,200
1431469270,0,2,200
1431469276,1,3,200
1431469280,3,6,200
1431469280,3,4,200
1431469281,1,2,200
1431469282,2,20,200
1431469283,1,39,200
1431469284,6,15,200
1431469284,1,6,200
1431469285,1,14,200
1431469285,2,3,200
1431469285,1,8,200
1431469285,7,9,200
1431469287,1,17,200
1431469287,1,15,200
1431469290,1,9,200
1431469290,1,4,200
1431469291,0,22,200
1431469291,2,38,200
1431469291,1,13,200
1431469291,1,61,200
1431469292,2,11,200
1431469292,1,9,200
1431469294,1,14,200
1431469296,1,37,200
1431469285,1,3,200
1431469290,2,16,200
1431469299,2,5,200
1431469300,1,12,200
1431469301,1,12,200
1431469302,1,10,200
1431469305,5,6,200
1431469308,1,5,200
1431469308,1,33,200
1431469313,1,4,200
1431469315,1,3,200
1431469316,2,2,200
1431469316,0,2,200
1431469321,2,6,200
1431469322,2,2,200
1431469323,2,3,200
1431469324,1,2,200
1431469324,1,3,200
1431469328,17,14,200
1431469329,1,2,200
1431469330,2,6,200
1431469331,1,2,200
1431469331,1,3,200
1431469333,1,2,200
1431469334,0,4,200
1431469334,4,4,200
1431469341,2,3,200
1431469344,6,8,200
1431469346,0,2,200
1431469347,2,3,200
1431469349,1,2,200
1431469350,1,3,200
1431469354,4,6,200
1431469355,1,2,200
1431469356,1,2,200
1431469358,0,2,200
1431469360,1,2,200
1431469360,2,5,200
1431469361,1,2,200
1431469362,1,3,200
1431469364,1,1,200
1431469366,1,2,200
1431469367,1,2,200
1431469368,1,1,200
1431469368,0,3,200
1431469369,1,8,200
1431469370,1,3,200
1431469372,1,10,200
1431469373,2,13,200
1431469373,6,11,200
1431469374,1,3,200
1431469375,6,4,200
1431469375,2,2,200
1431469375,1,2,200
1431469375,1,2,200
1431469377,2,4,200
1431469378,1,2,200
1431469378,1,2,200
1431469379,2,4,200
1431469380,7,3,200
1431469381,2,4,200
1431469383,2,5,200
1431469385,1,3,200
1431469386,0,4,200
1431469388,6,2,200
1431469392,8,7,200
1431469395,0,2,200
1431469396,0,2,200
1431469397,2,4,200
1431469397,1,4,200
1431469400,0,1,200
1431469402,0,2,200
1431469403,0,2,200
1431469405,0,2,200
1431469406,0,2,200
1431469406,1,4,200
1431469407,1,7,200
1431469408,1,9,200
1431469408,1,2,200
1431469409,2,6,200
1431469410,2,2,200
1431469410,1,2,200
1431469413,1,4,200
1431469414,0,2,200
1431469414,5,3,200
1431469415,0,7,200
1431469416,1,1,200
1431469417,1,3,200
1431469417,1,2,200
1431469417,1,3,200
1431469417,1,2,200
1431469417,1,2,200
1431469417,1,2,200
1431469417,1,2,406
1431469417,1,4,200
1431469419,2,2,200
1431469421,1,8,200
1431469421,2,3,200
1431469421,0,5,200
1431469423,0,1,200
1431469423,2,3,200
1431469425,2,2,200
1431469425,7,2,200
1431469426,1,3,200
1431469428,2,5,200
1431469431,1,2,200
1431469424,1,3,200
1431469432,4,3,200
1431469434,2,3,200
1431469437,2,2,200
1431469438,4,12,200
1431469442,1,5,200
1431469441,0,1,200
1431469443,2,4,200
1431469444,4,7,200
1431469444,4,3,200
1431469445,5,3,200
1431469446,0,1,200
1431469447,0,2,200
1431469447,1,3,200
1431469448,2,2,200
1431469448,2,2,200
1431469448,1,3,200
1431469450,2,3,200
1431469450,1,3,200
1431469452,1,8,200
1431469453,1,2,200
1431469454,1,2,200
1431469455,1,2,200
1431469455,2,3,200
1431469455,1,9,200
1431469458,0,8,200
1431469460,1,2,200
1431469460,3,13,200
1431469461,1,2,200
1431469462,2,3,200
1431469465,4,1,200
1431469465,1,1,200
1431469466,1,3,200
1431469466,1,2,200
1431469466,1,3,200
1431469467,3,3,200
1431469468,1,2,200
1431469472,7,4,200
1431469474,1,4,200
1431469475,0,2,200
1431469476,2,10,200
1431469480,0,1,200
1431469480,1,5,200
1431469480,2,3,200
1431469481,1,3,200
1431469482,2,3,200
1431469483,0,8,200
1431469484,1,2,200
1431469485,1,3,200
1431469485,1,2,200
1431469486,1,2,200
1431469488,0,9,200
1431469489,0,3,200
1431469490,20,2,200
1431469492,1,2,200
1431469492,1,9,200
1431469493,4,4,200
1431469495,2,29,200
1431469496,1,2,200
1431469496,0,2,200
1431469498,5,44,200
1431469501,0,1,200
1431469501,3,3,200
1431469502,1,3,200
1431469503,1,2,200
1431469504,1,3,200
1431469506,3,3,200
1431469506,2,3,200
1431469506,1,1,200
1431469507,0,1,200
1431469507,7,9,200
1431469507,0,2,200
1431469509,0,2,200
1431469510,1,3,200
1431469510,0,2,200
1431469512,1,3,200
1431469513,1,2,200
1431469514,1,2,200
1431469514,0,12,200
1431469515,2,2,200
1431469516,3,8,200
1431469517,0,9,200
1431469518,1,2,200
1431469518,12,5,200
1431469519,2,4,200
1431469521,2,3,200
1431469521,2,3,200
1431469523,0,3,200
1431469523,5,3,200
1431469524,1,2,200
1431469524,0,1,200
1431469525,3,3,200
1431469525,1,10,200
1431469525,1,2,200
1431469527,1,3,200
1431469527,2,5,200
1431469528,1,2,200
1431469528,0,4,200
1431469529,2,4,200
1431469531,3,2,200
1431469532,0,6,200
1431469532,1,3,200
1431469532,1,3,200
1431469533,0,1,200
1431469536,1,12,200
1431469536,1,2,200
1431469537,2,3,200
1431469537,1,4,200
1431469537,1,3,200
1431469538,1,2,200
1431469538,2,6,200
1431469538,1,3,200
1431469539,1,23,200
1431469539,2,16,200
1431469540,0,6,200
1431469540,2,7,200
1431469541,1,5,200
1431469545,1,5,200
1431469545,2,9,200
1431469547,1,1,200
1431469549,1,2,200
1431469550,1,3,200
1431469550,2,3,200
1431469562,3,14,200
1431469566,2,3,200
1431469568,1,1,200
1431469569,2,4,200
1431469571,0,1,200
1431469573,1,3,200
1431469574,1,6,200
1431469578,2,5,200
1431469579,0,1,200
1431469580,1,2,200
1431469580,1,3,200
1431469582,1,9,200
1431469583,0,2,200
1431469583,1,4,200
1431469583,3,4,200
1431469583,0,1,200
1431469584,6,3,200
1431469585,1,2,200
1431469589,1,6,200
1431469592,2,3,200
1431469594,0,5,200
1431469594,1,3,200
1431469595,2,7,200
1431469595,1,2,200
1431469598,1,3,200
1431469600,25,1,200
1431469601,2,3,200
1431469603,1,2,200
1431469603,1,2,200
1431469603,3,6,200
1431469604,2,3,200
1431469604,1,5,200
1431469604,5,3,200
1431469604,1,2,200
1431469605,1,2,200
1431469605,2,3,200
1431469606,1,10,200
1431469606,2,9,200
1431469607,1,3,200
1431469607,1,4,200
1431469609,2,2,200
1431469609,1,2,200
1431469609,1,4,200
1431469611,2,3,200
1431469611,0,2,200
1431469616,1,3,200
1431469616,2,2,406
1431469618,2,3,200
1431469618,1,2,200
1431469620,2,2,200
1431469621,0,4,200
1431469622,0,2,200
1431469626,1,23,200
1431469627,2,143,200
1431469628,2,80,200
1431469633,0,2,200
1431469632,1,2,200
1431469636,0,2,200
1431469637,0,1,200
1431469637,0,4,200
1431469640,1,3,200
1431469640,2,2,200
1431469640,1,3,200
1431469641,4,3,200
1431469641,1,3,200
1431469641,4,2,200
1431469643,0,3,200
1431469646,0,2,200
1431469652,0,1,200
1431469659,1,2,200
1431469660,9,11,200
1431469661,0,3,200
1431469662,1,3,200
1431469663,1,3,200
1431469666,1,2,200
1431469666,3,1,200
1431469671,0,11,200
1431469672,1,4,200
1431469672,1,3,200
1431469674,0,2,200
1431469675,0,1,200
1431469675,3,7,200
1431469677,1,2,200
1431469678,1,2,200
1431469679,17,5,200
1431469681,1,2,200
1431469682,1,2,200
1431469684,1,3,200
1431469686,1,1,200
1431469686,1,5,200
1431469687,2,4,200
1431469688,7,3,200
1431469688,0,1,200
1431469689,2,4,200
1431469690,2,7,200
1431469690,1,6,200
1431469690,10,19,200
1431469692,4,15,200
1431469694,1,4,200
1431469695,1,2,200
1431469697,4,4,200
1431469698,2,2,200
1431469699,0,1,200
1431469700,4,4,200
1431469700,1,2,200
1431469700,10,3,200
1431469704,1,2,200
1431469704,1,2,200
1431469705,1,3,200
1431469706,1,3,200
1431469709,2,4,200
1431469710,5,14,200
1431469711,3,5,200
1431469712,1,4,200
1431469715,1,2,200
1431469717,4,2,200
1431469718,6,3,200
1431469721,0,2,200
1431469722,1,2,200
1431469722,2,3,200
1431469723,0,2,200
1431469725,2,1,200
1431469726,1,9,200
1431469728,1,3,200
1431469728,1,6,200
1431469731,1,2,200
1431469732,0,2,200
1431469732,1,2,200
1431469732,1,3,200
1431469739,2,30,200
1431469741,1,4,200
1431469743,1,4,200
1431469744,1,4,200
1431469745,1,6,200
1431469746,5,4,200
1431469746,2,4,200
1431469747,0,2,200
1431469747,1,6,200
1431469747,2,29,200
1431469750,0,1,200
1431469751,8,11,200
1431469752,1,3,200
1431469752,1,1,200
1431469754,1,3,200
1431469758,0,12,200
1431469759,0,5,200
1431469757,1,3,200
1431469760,1,3,200
1431469760,0,7,200
1431469762,1,4,200
1431469763,0,2,200
1431469766,0,3,200
1431469766,1,2,200
1431469768,1,2,200
1431469768,0,2,200
1431469769,1,6,200
1431469772,0,12,200
1431469773,1,1,200
1431469774,3,2,406
1431469775,2,3,200
1431469776,3,6,200
1431469779,1,4,200
1431469779,1,2,200
1431469781,3,6,200
1431469781,0,11,200
1431469783,1,2,200
1431469785,0,2,200
1431469791,0,1,200
1431469792,0,2,200
1431469792,2,2,200
1431469794,1,3,200
1431469799,1,5,200
1431469800,2,5,200
1431469801,1,8,200
1431469801,1,2,200
1431469801,3,23,200
1431469803,2,24,200
1431469803,3,6,200
1431469804,2,3,200
1431469808,1,3,200
1431469809,1,6,200
1431469810,0,6,200
1431469811,0,2,200
1431469814,1,2,200
1431469815,2,3,200
1431469816,0,1,200
1431469817,0,2,200
1431469817,1,2,200
1431469818,1,2,200
1431469819,0,12,200
1431469825,1,2,200
1431469827,1,16,200
1431469830,1,2,200
1431469830,0,84,200
1431469831,2,3,200
1431469832,1,2,200
1431469834,1,4,200
1431469835,0,2,200
1431469838,5,3,200
1431469839,1,2,200
1431469839,1,2,200
1431469840,2,2,200
1431469842,1,2,200
1431469847,1,4,200
1431469848,1,3,200
1431469849,5,4,200
1431469850,0,1,200
1431469853,0,2,200
1431469854,1,2,200
1431469854,1,7,200
1431469854,1,1,200
1431469855,2,2,200
1431469856,1,8,200
1431469857,1,2,200
1431469862,1,4,200
1431469863,0,2,200
1431469863,2,4,200
1431469863,1,10,200
1431469868,1,2,200
1431469869,1,3,200
1431469870,0,5,200
1431469871,0,2,200
1431469874,1,2,200
1431469875,1,2,200
1431469875,0,2,200
1431469876,6,3,200
1431469876,21,2,200
1431469878,2,3,200
1431469880,3,3,200
1431469880,1,3,200
1431469884,5,2,200
1431469884,1,3,200
1431469884,0,1,200
1431469885,0,2,200
1431469886,1,3,200
1431469886,0,2,200
1431469886,4,4,200
1431469887,1,1,200
1431469887,1,2,200
1431469888,0,1,200
1431469890,0,6,200
1431469891,1,2,200
1431469896,1,2,200
1431469896,0,2,200
1431469897,1,2,200
1431469898,1,3,200
1431469903,1,10,200
1431469906,1,2,200
1431469909,4,3,200
1431469909,1,2,200
1431469914,0,4,200
1431469917,1,3,200
1431469917,1,7,200
1431469897,1,2,200
1431469925,0,1,200
1431469927,0,2,200
1431469929,0,6,200
1431469932,2,2,200
1431469941,2,3,200
1431469941,1,4,200
1431469941,14,8,200
1431469941,1,5,200
1431469933,2,4,200
1431469947,0,5,200
1431469948,1,4,200
1431469939,2,2,200
1431469960,0,2,200
1431469960,1,3,200
1431469961,2,23,200
1431469964,2,9,200
1431469967,1,2,200
1431469967,1,2,200
1431469969,8,3,200
1431469972,1,3,200
1431469977,1,2,200
1431469977,2,4,200
1431469980,6,6,200
1431469981,1,3,200
1431469984,1,3,200
1431469988,3,1,200
1431469988,1,3,200
1431469987,1,5,200
1431469988,3,2,200
1431469989,1,8,200
1431469990,1,3,200
1431469991,0,2,200
1431469992,0,2,200
1431469995,1,5,200
1431469995,1,2,200
1431469996,1,2,200
1431469999,1,2,200
1431469999,2,4,200
1431470000,1,3,200
1431470001,1,2,200
1431470001,1,14,200
1431470002,1,4,200
1431470007,0,5,200
1431470008,0,1,200
1431470009,1,2,200
1431470010,1,4,200
1431470014,1,2,200
1431470014,0,1,200
1431470014,1,2,200
1431470015,1,2,200
1431470017,0,1,200
1431470019,1,2,200
1431470022,0,2,200
1431470022,1,2,200
1431470023,1,7,200
1431470027,0,1,200
1431470028,1,9,200
1431470028,1,3,200
1431470029,0,2,200
1431470031,2,5,200
1431470032,1,22,200
1431470033,1,2,200
1431470034,0,1,200
1431470035,0,4,200
1431470037,6,7,200
1431470038,1,1,200
1431470040,1,4,200
1431470040,2,8,200
1431470040,9,9,200
1431470041,2,3,200
1431470041,5,3,200
1431470042,0,2,200
1431470042,1,5,200
1431470042,1,4,200
1431470043,21,4,200
1431470044,2,9,200
1431470044,1,19,200
1431470045,1,5,200
1431470045,0,8,200
1431470046,1,6,200
1431470046,0,1,200
1431470047,1,9,200
1431470050,1,4,200
1431470050,3,5,200
1431470050,0,3,200
1431470052,2,3,200
1431470053,1,3,200
1431470057,2,30,200
1431470058,0,2,200
1431470058,0,1,200
1431470050,1,3,200
1431470062,21,7,200
1431470062,5,3,200
1431470062,2,3,200
1431470064,2,3,200
1431470064,2,2,200
1431470065,1,9,200
1431470065,0,4,200
1431470071,1,2,200
1431470073,0,1,200
1431470075,1,2,200
1431470077,2,2,200
1431470078,1,3,200
1431470080,2,2,200
1431470080,0,2,200
1431470082,1,2,200
1431470082,0,1,200
1431470086,1,3,200
1431470086,0,2,200
1431470088,0,6,200
1431470089,1,3,200
1431470090,0,2,200
1431470090,0,10,200
1431470091,2,5,200
1431470095,1,2,200
1431470096,0,2,200
1431470096,1,2,200
1431470101,0,13,200
1431470102,0,3,200
1431470104,1,2,200
1431470109,0,3,200
1431470109,1,2,200
1431470110,1,6,200
1431470117,1,25,200
1431470117,16,50,200
1431470119,1,5,200
1431470125,0,2,200
1431470126,0,2,200
1431470128,2,34,200
1431470131,1,16,200
1431470134,1,3,200
1431470137,4,7,200
1431470137,2,5,200
1431470137,2,2,200
1431470137,0,2,200
1431470141,1,2,200
1431470143,2,2,200
1431470144,2,2,200
1431470144,1,3,200
1431470144,1,9,200
1431470147,0,3,200
1431470149,2,3,200
1431470150,2,2,200
1431470152,0,5,200
1431470152,1,2,200
1431470152,1,3,200
1431470153,2,2,200
1431470155,1,3,200
1431470155,2,3,200
1431470155,2,5,200
1431470156,1,2,200
